Date,Open,High,Low,Close,Volume,EMA20,EMA50,RSI,EMA12,EMA26,MACD,MACD_Signal,MACD_Hist,BB_Middle,BB_Std,BB_Upper,BB_Lower,Wavelet_Smooth
2025-07-30,216.3,223.0,216.3,217.63,219904,217.1632535073085,222.252898613739,51.48160646513656,218.5368612115466,216.83074098952062,1.7061202220259872,1.0953257309514053,0.610794491074582,215.7865,4.917490026220955,225.6214800524419,205.95151994755807,219.44968197879857
2025-07-31,215.8,219.4,215.5,216.06,216653,217.0581817447077,222.01003984457276,48.600003022744005,218.15580564053946,216.77364906437094,1.3821565761685122,1.1526918999948266,0.2294646761736856,215.9,4.895129695618881,225.69025939123776,206.10974060876225,217.3839363957597
2025-08-03,215.0,216.8,212.0,212.87,315598,216.6593072928308,221.65160690949148,43.29706778401826,217.34260477276413,216.48448987441756,0.858114898346571,1.0937764996651755,-0.23566160131860459,215.906,4.891137420196408,225.6882748403928,206.1237251596072,214.80302473498233
2025-08-04,210.0,215.0,210.0,212.96,137028,216.3069923125612,221.3107595797075,43.484431132917706,216.66835788464658,216.22341655038664,0.4449413342599371,0.9640094665841279,-0.5190681323241908,216.00949999999997,4.800469796097611,225.6104395921952,206.40856040780474,212.9717597173145
2025-08-05,212.0,215.9,211.0,211.29,127522,215.82918352088868,220.9177886157974,40.7910218498758,215.84091821008556,215.85797828739504,-0.017060077309480448,0.7677955578054063,-0.7848556351148868,216.0125,4.797343426049042,225.60718685209807,206.4178131479019,212.09309540636045
2025-08-06,214.0,227.0,211.9,216.57,1057048,215.89973747128022,220.74728710145243,51.103214223652614,215.95308463930317,215.9107206364769,0.04236400282627528,0.6227092468095801,-0.5803452439833048,216.24399999999997,4.70122761124356,225.64645522248708,206.84154477751287,213.21261484098935
2025-08-07,220.9,229.0,217.3,218.01,468475,216.1007148549678,220.63994250923864,53.48274211162637,216.26953315633344,216.06622281155268,0.2033103447807605,0.5388294664038162,-0.33551912162305575,216.6225,4.510201156685916,225.64290231337185,207.60209768662816,216.55479858657242
2025-08-11,222.3,222.3,209.0,211.27,784628,215.6406467735423,220.27249378338615,42.947773827839356,215.5003742092052,215.71094704773395,-0.21057283852874775,0.38894900541730343,-0.5995218439460512,216.6065,4.529519871161256,225.66553974232252,207.5474602576775,216.09402826855123
2025-08-12,212.0,215.5,209.0,209.59,261460,215.06439469987163,219.8535724585475,40.79093687627005,214.59108586932746,215.25754356271662,-0.6664576933891624,0.17786766565601028,-0.8443253590451727,216.56850000000003,4.587586540136841,225.7436730802737,207.39332691972635,211.28033215547705
2025-08-13,212.7,212.7,201.0,202.35,1667514,213.85349996655052,219.16715785232995,33.08073461363756,212.70784188943094,214.3014292247376,-1.5935873353066654,-0.17642333453652484,-1.4171640007701405,216.14749999999998,5.452528988323525,227.05255797664702,205.24244202335294,206.6170106007067
2025-08-14,205.0,206.0,195.0,200.4,1853556,212.57221425545046,218.4311908777288,31.361332987402506,210.81432775259543,213.27169372660887,-2.4573659740134417,-0.6326118624319083,-1.8247541115815333,215.63050000000004,6.400116343521751,228.43073268704353,202.83026731295655,202.01730035335686
2025-08-17,202.0,204.3,199.0,199.69,547124,211.34533670731233,217.6962422158571,30.734945525069065,209.1028927137346,212.26564233945265,-3.1627496257180496,-1.1386394150891366,-2.024110210628913,214.8285,7.325132853121391,229.47876570624277,200.1782342937572,199.62852296819787
2025-08-18,203.6,210.0,197.9,204.33,587716,210.67720940185401,217.17207585445092,39.271548183925944,208.3686015270062,211.67781698097468,-3.309215453968477,-1.5727546228650047,-1.7364608311034724,214.07000000000002,7.596339146005948,229.2626782920119,198.87732170798813,201.1437243816254
2025-08-19,204.5,207.0,202.0,202.96,205440,209.94223707786793,216.61473954643324,37.7905931713251,207.53650898438988,211.03205276016175,-3.495543775771864,-1.9573124534463766,-1.5382313223254875,213.28650000000002,7.903177425639846,229.0928548512797,197.48014514872034,203.48611307420492
2025-08-20,205.0,207.0,202.0,202.37,122174,209.2210716418805,216.05612230931823,37.141011593855644,206.7416614483299,210.39041922237197,-3.648757774042082,-2.295601517565518,-1.3531562564765638,212.43850000000003,8.12730309059576,228.69310618119155,196.1838938188085,203.27359717314488
2025-08-21,199.0,206.0,196.0,199.59,714789,208.3038267236062,215.41039202267828,34.1613781434684,205.64140584089452,209.59038816886292,-3.9489823279683947,-2.6262776796460936,-1.322704648322301,211.1685,8.046881890396293,227.26226378079258,195.0747362192074,201.33578091872792
2025-08-24,202.0,202.0,197.0,197.31,207247,207.2567956070723,214.7005727276713,31.90096575785425,204.35965109614153,208.68072978598417,-4.321078689842636,-2.965237881685402,-1.3558408081572342,209.81,7.974450649291739,225.75890129858348,193.86109870141652,198.9445936395759
2025-08-25,197.1,200.0,197.1,198.93,120674,206.46376745401778,214.08211889521363,35.18273361838655,203.5243201582736,207.9584535055409,-4.434133347267277,-3.2590169748017774,-1.1751163724654998,208.7235,7.898326454988403,224.52015290997682,192.9268470900232,197.76260777385164
2025-08-26,200.0,201.0,198.2,198.58,84326,205.71293245839703,213.47419266402878,34.792619431230634,202.76365551853922,207.2637532458712,-4.500097727331962,-3.5072331253078146,-0.9928646020241474,207.66950000000003,7.767519738940745,223.20453947788153,192.13446052211853,198.49390812720847
2025-08-27,201.0,201.0,197.6,199.29,194173,205.10122460521634,212.91794981445904,36.33481398255458,202.2292469772255,206.67310485728814,-4.443857880062637,-3.6945580762587795,-0.7492998038038579,206.60250000000002,7.347840982585408,221.29818196517084,191.9068180348292,198.99354063604238
2025-08-28,201.0,202.0,198.0,198.52,141798,204.47444130948145,212.35332433153908,35.35814161527574,201.6585935961139,206.06917116415568,-4.410577568041788,-3.8377619746153817,-0.5728155934264061,205.647,7.075852264092119,219.79870452818423,191.49529547181575,198.94759010600706
2025-08-31,198.5,199.5,196.1,196.64,136945,203.7283040419118,211.73711553422385,33.02409918477899,200.88650227363482,205.37071404088488,-4.484211767250059,-3.9670519331423173,-0.5171598341077419,204.676,6.902038905478034,218.48007781095606,190.87192218904391,197.99469964664308
2025-09-01,198.6,198.6,195.0,195.44,127488,202.93894175220592,211.09801296425428,31.590638456638573,200.04857884692177,204.63510559341194,-4.586526746490165,-4.0909468958118875,-0.49557985067827737,203.80450000000002,6.913360425185636,217.63122085037128,189.97777914962876,196.2864098939929
2025-09-02,199.0,199.0,193.0,193.23,147169,202.0142806329482,210.3973065734992,29.086586757732093,198.9995667166261,203.7902829568629,-4.790716240236804,-4.230900764696871,-0.5598154755399332,202.818,6.94576629852943,216.70953259705888,188.92646740294114,194.59480565371024
2025-09-03,195.0,195.0,190.2,190.56,148580,200.92339676314361,209.6193729823816,26.367304474567362,197.70117183714515,202.81026199709527,-5.109090159950114,-4.4065386437475205,-0.7025515162025933,201.7815,7.158457842602328,216.09841568520466,187.46458431479533,192.35759010600705
2025-09-04,192.0,192.0,187.9,188.92,184613,199.7802161190347,208.80763286542546,24.83168039912168,196.35022232373822,201.78135370101413,-5.431131377275904,-4.611457190453198,-0.8196741868227058,200.399,6.813759994545141,214.02651998909027,186.77148001090973,189.97797879858655
2025-09-07,185.2,190.0,185.2,187.91,217764,198.64971934579327,207.98811785109507,23.90819880135402,195.05172658162465,200.75384601945754,-5.702119437832891,-4.829589639929137,-0.8725297979037547,198.894,5.9940605690442315,210.88212113808848,186.90587886191153,188.44193639575968
2025-09-08,188.7,189.0,184.0,184.1,122783,197.26403178905105,207.051328915758,20.770210507396555,193.36684556906704,199.52022779579403,-6.15338222672699,-5.0943481572887075,-1.0590340694382823,197.5355,6.11913777466829,209.7737755493366,185.29722445066344,186.5277809187279
2025-09-18,180.5,180.5,167.0,167.0,40058,194.38174304723665,205.48068856612045,12.708189095708903,189.31040778921056,197.11132203314264,-7.800914243932084,-5.635661374617383,-2.165252869314701,195.406,8.607962898576494,212.62192579715298,178.19007420284703,178.42675618374557
2025-09-21,164.0,183.7,164.0,183.7,300743,193.3644341855951,204.62654391646868,38.01323233057077,188.447268129332,196.11789077142836,-7.670622642096362,-6.042653628113179,-1.6279690139831828,194.4735,8.823603676628833,212.12070735325767,176.82629264674233,173.5011378091873
2025-09-23,187.3,199.2,186.0,199.2,283139,193.92020235839556,204.4137382726856,51.93917772084811,190.10153457097323,196.34619515872998,-6.244660587756755,-6.083055020041894,-0.16160556771486068,194.4135,8.785179071362299,211.98385814272459,176.8431418572754,186.31067137809185
2025-09-24,200.0,200.0,190.0,193.6,107851,193.8897068956912,203.9896701051293,47.764066900305274,190.63976002159274,196.14277329512035,-5.503013273527614,-5.967046670739038,0.46403339721142434,194.10899999999998,8.697773399288817,211.50454679857762,176.71345320142234,197.77031802120138
2025-09-25,193.0,195.0,190.0,192.0,72903,193.70973481038726,203.5194869637517,46.61119821189219,190.84902771057847,195.8359011991855,-4.986873488607046,-5.7710120343126405,0.7841385457055949,193.4925,8.365818848153102,210.2241376963062,176.7608623036938,194.84289752650176
2025-09-28,194.0,195.8,191.1,193.5,66858,193.68976006654086,203.12656590634967,47.881270174552164,191.2568696012587,195.66287148072735,-4.406001879468647,-5.4980100033438415,1.0920081238751944,193.0195,8.064357888760206,209.14821577752042,176.89078422247957,192.10890459363955
2025-10-07,190.0,192.0,186.0,189.0,133187,193.24311625067983,202.57258292963007,44.463902770163486,190.90965889337275,195.16932544511792,-4.25966655174517,-5.250341313024108,0.9906747612789379,192.351,7.79821227826975,207.9474245565395,176.7545754434605,191.71738515901055
2025-10-08,188.9,189.0,180.0,181.0,228636,192.07710517918653,201.72659928533085,39.11860908975236,189.3850959867,194.11974578251662,-4.734649795816608,-5.147203009582609,0.4125532137660004,191.42149999999998,7.995369893692103,207.41223978738418,175.43076021261578,186.70812720848056
2025-10-09,184.6,195.7,184.6,186.0,127902,191.49833325735926,201.1098699015924,43.676057280285306,188.86431198874615,193.51828313195983,-4.653971143213681,-5.048556636308824,0.3945854930951427,190.856,7.956841743206432,206.76968348641287,174.94231651358712,182.83356890459362
2025-10-12,186.0,187.0,180.0,182.0,129206,190.59373008999174,200.36046323878483,41.02991917853062,187.8082639904775,192.66507697403688,-4.856812983559365,-5.010207905758932,0.15339492219956696,190.00949999999997,7.953229383822425,205.91595876764484,174.1030412323551,183.56961130742047
2025-10-13,182.0,184.3,178.5,181.9,89376,189.7657557957068,199.63652350393053,40.96310223417647,186.8993002996348,191.86766386484896,-4.968363565214162,-5.001839037649978,0.033475472435815945,189.1755,7.881432861319494,204.938365722639,173.412634277361,182.69024734982332
2025-10-14,181.5,183.9,179.2,179.2,59481,188.75949333897282,198.83509120965877,39.11112882171133,185.71479256122944,190.92931839337865,-5.2145258321492065,-5.044376396549824,-0.17014943559938267,188.171,7.804350271355984,203.77970054271196,172.56229945728802,180.62042402826856
2025-10-15,180.0,180.0,175.7,178.0,77118,187.7347796876421,198.01802880928,38.28271599449364,184.52790139796338,189.97159110498023,-5.443689707016858,-5.124239058643232,-0.3194506483736266,187.14499999999998,7.7205934459739085,202.5861868919478,171.70381310805217,178.96254416961133
2025-10-16,178.0,180.0,175.5,175.5,55863,186.56956257453334,197.1349688559749,36.54599634999677,183.1389934905844,188.8996213935002,-5.7606279029158145,-5.251516827497748,-0.5091110754180663,186.088,7.798953101141578,201.68590620228315,170.49009379771684,176.9810600706714
2025-10-19,179.0,179.0,174.7,177.0,48174,185.65817566267302,196.34536223417197,38.353063974506874,182.1945329535714,188.01816795694464,-5.8236350033732265,-5.365940462672844,-0.4576945407003823,185.166,7.724805839843513,200.61561167968702,169.71638832031297,176.0704593639576
2025-10-26,177.0,178.0,173.5,176.0,54992,184.73834940908512,195.54750489165542,37.584608288254444,181.2415278837912,187.12793329346727,-5.886405409676058,-5.470033452073487,-0.4163719576025713,184.3045,7.738909534914924,199.78231906982984,168.82668093017014,176.33003533568905
2025-10-28,176.0,183.0,175.0,182.5,81081,184.52517327488653,195.03583803315914,45.26187642989187,181.43513897859253,186.7851234198771,-5.349984441284562,-5.446023649915702,0.09603920863114013,183.9015,7.604709257746855,199.11091851549372,168.69208148450628,178.4226148409894
2025-10-29,185.0,186.7,180.0,182.3,92829,184.31325201061162,194.53639340440782,45.07814545818944,181.56819452034753,186.45289205544177,-4.884697535094233,-5.333758426951409,0.4490608918571759,183.57049999999998,7.51835891598678,198.60721783197354,168.53378216802642,181.9041696113074
2025-10-30,185.0,185.0,177.8,182.4,78958,184.1310375334105,194.06045640815654,45.19793019047534,181.69616459414024,186.15267782911275,-4.456513234972505,-5.158309388555629,0.7017961535831239,183.29500000000002,7.451631753488505,198.198263506977,168.39173649302302,182.94014134275616
2025-11-02,182.5,189.7,182.0,187.0,106629,184.40427205403807,193.78357576469944,50.541591514547015,182.51213927196483,186.21544243436364,-3.703303162398811,-4.867308143324265,1.164004980925454,183.44,7.496202547403805,198.43240509480762,168.44759490519237,183.94522968197876
2025-11-03,190.0,190.0,184.2,185.8,101233,184.53719852508206,193.4704943621622,49.19398812911704,183.01796399935483,186.18466892070708,-3.166704921352249,-4.5271874989298615,1.3604825775776126,184.38000000000002,6.428931318256577,197.23786263651317,171.52213736348688,186.29067137809184
2025-11-04,187.0,187.0,182.3,183.8,52318,184.4669891417409,193.09125928913625,46.947228695802565,183.13827723022334,186.00802677843248,-2.8697495482091426,-4.195699908785718,1.3259503605765754,184.385,6.428413490132958,197.2418269802659,171.52817301973408,185.6172438162544
2025-11-05,183.0,185.0,181.5,182.2,38790,184.25108541395605,192.66415108171915,45.16989768301881,182.99392688711205,185.7259507207708,-2.732023833658758,-3.9029646937603264,1.1709408601015685,183.535,5.409569980002605,194.3541399600052,172.7158600399948,183.27872791519434
2025-11-06,183.5,183.5,180.0,181.0,86482,183.94145823167452,192.20673339223998,43.82968820166957,182.68716890447942,185.37588029701,-2.6887113925305925,-3.66011403351438,0.9714026409837873,182.90500000000003,4.883859022073983,192.67271804414798,173.13728195585207,181.7154770318021
2025-11-09,183.0,183.0,178.5,178.6,57202,183.432747923896,191.67313600430901,41.196974800530455,182.05837368840565,184.87396323797225,-2.815589549566596,-3.491209136724823,0.6756195871582271,182.235,4.472286004426471,191.17957200885294,173.29042799114708,180.11547703180207
2025-11-10,180.0,180.0,177.0,178.0,51758,182.91534335971542,191.13693459237533,40.541345947395975,181.434008505574,184.36478077590024,-2.93077227032623,-3.3791217634451045,0.4483494931188745,181.46,3.692438931557899,188.8448778631158,174.0751221368842,178.44692579505298
2025-11-11,180.0,181.0,177.0,179.0,52389,182.542453515933,190.66097637306652,42.19258412378433,181.05954565856263,183.96738960731506,-2.9078439487524292,-3.2848662005065696,0.3770222517541404,180.96,3.2706670815021517,187.50133416300432,174.4186658369957,178.16282685512365
2025-11-12,181.0,181.0,176.5,177.0,75582,182.01460080012987,190.12525180941685,39.81127688028574,180.4350001726299,183.45128667343988,-3.0162865008099686,-3.2311502605672495,0.2148637597572809,180.76000000000002,3.3882770035460292,187.53655400709206,173.98344599290797,178.19547703180214
2025-11-13,176.0,178.9,175.0,177.0,65759,181.53701977154608,189.6105360521848,39.81127688028574,179.90653860760992,182.9734135865184,-3.066874978908487,-3.1982952042354973,0.13142022532701025,180.31,3.2505708000970466,186.8111416001941,173.8088583998059,177.22544169611308
2025-11-16,175.0,180.0,175.0,178.0,86074,181.20016074568457,189.15522091288344,41.71870368788831,179.61322497566994,182.60501258010964,-2.9917876044397076,-3.1569936842763395,0.16520607983663194,180.11,3.2641433147267516,186.63828662945352,173.5817133705465,177.15901060070672
2025-11-17,178.0,180.7,178.0,178.5,63737,180.9430025794289,188.73736911237822,42.69654470316929,179.44195959479762,182.3009375741756,-2.8589779793779826,-3.0973905432966684,0.23841256391868582,179.94,3.254535297108967,186.44907059421794,173.43092940578205,178.10353356890457
2025-11-18,180.0,182.0,180.0,181.0,60578,180.9484309051976,188.4339428726771,47.44455299514878,179.6816581186749,182.20457182794038,-2.522913709265481,-2.9824951764904313,0.4595814672249503,180.03000000000003,3.2578811325480044,186.54576226509604,173.51423773490401,179.41095406360424
2025-11-19,180.5,182.0,178.6,179.6,80077,180.8200089142264,188.08751374041526,45.18660922447989,179.66909533118647,182.01164058142626,-2.3425452502397945,-2.854505191240304,0.5119599410005096,180.11,3.2248867789381506,186.55977355787633,173.6602264421237,180.39985865724378
2025-11-20,181.0,181.0,176.1,177.9,89992,180.54191282715723,187.6880033976539,42.53919671261334,179.39692681869624,181.70707461243174,-2.3101477937354957,-2.7456337117393423,0.4354859180038466,180.23000000000002,3.0859784765974285,186.40195695319488,174.05804304680515,179.3416254416961
2025-11-23,179.0,182.5,179.0,181.0,149180,180.58554017695178,187.42572875460863,48.468236007139424,179.64355346197374,181.65469871521458,-2.0111452532408407,-2.598736020039642,0.5875907667988014,180.43,2.993870932091492,186.417741864183,174.442258135817,178.94466431095407
2025-11-24,182.0,184.4,181.5,182.0,102250,180.7202506362897,187.2129550779573,50.251499901708996,180.00608369859316,181.68027658816163,-1.6741928895684737,-2.4138273939454082,0.7396345043769346,180.73000000000002,2.8222984287952184,186.37459685759046,175.08540314240958,180.97823321554768
2025-11-25,185.6,185.6,180.1,182.0,120571,180.84213152807166,187.008525467057,50.251499901708996,180.31284005265576,181.70395980385337,-1.391119751197607,-2.209285865395848,0.8181661141982408,180.705,2.807972671954473,186.32094534390896,175.08905465609106,182.21547703180212
2025-11-26,183.5,183.5,180.0,181.6,105931,180.9143094777791,186.79642642913322,49.45753296994866,180.5108646599395,181.696259077642,-1.185394417702497,-2.0045075758571778,0.8191131581546807,180.67000000000002,2.7913588466289503,186.25271769325792,175.0872823067421,181.95462897526502
2025-11-27,178.1,182.8,178.1,182.3,182994,181.0462800037049,186.62009598093192,50.91900162746897,180.78611625071804,181.7409806274463,-0.954864376728267,-1.7945789360313957,0.8397145593031288,180.66500000000002,2.788184657503502,186.24136931500703,175.088630684993,181.8657950530035
2025-11-30,181.0,185.0,178.8,181.1,124853,181.05139619382825,186.4036216287385,48.3385564559689,180.83440605829986,181.6935005809688,-0.8590945226689257,-1.6074820533589018,0.7483875306899761,180.37,2.3622246428495353,185.09444928569908,175.64555071430092,181.806925795053
2025-12-01,180.0,182.9,180.0,181.3,66062,181.075072746797,186.2034796040821,48.80423074682962,180.9060358954845,181.6643523897859,-0.7583164943013969,-1.4376489415474007,0.6793324472460038,180.145,2.0051184503983692,184.15523690079675,176.13476309920327,181.31265017667843
2025-12-02,180.0,182.6,180.0,181.7,68188,181.1345896280544,186.02687256078477,49.7792508948831,181.0281842192561,181.66699295350546,-0.638808734249352,-1.277880900087791,0.6390721658384391,180.04000000000002,1.8528498675572753,183.74569973511458,176.33430026488546,181.31371024734977
2025-12-03,185.3,185.3,180.2,181.0,78853,181.12177156823972,185.82974030349908,48.054461918088315,181.0238481855244,181.61758606806063,-0.5937378825362316,-1.1410522965774792,0.5473144140412476,179.98000000000002,1.797834955284807,183.57566991056964,176.3843300894304,181.45243816254415
2025-12-07,180.0,182.0,178.0,178.9,89621,180.9101742760264,185.55798578179326,43.21669339785897,180.69710231082834,181.41628339635244,-0.7191810855240988,-1.0566780543668033,0.3374969688427045,179.875,1.7964511800306502,183.4679023600613,176.2820976399387,180.36664310954063
2025-12-08,177.3,180.0,176.4,178.0,87285,180.63301482116674,185.26159418250725,41.2978197105844,180.28216349377783,181.163225366993,-0.8810618732151738,-1.0215548181364775,0.1404929449213037,179.84499999999997,1.8236675020471858,183.49233500409434,176.1976649959056,178.66996466431092
2025-12-09,180.0,180.0,176.8,178.0,60455,180.38225150486517,184.97682578319325,41.2978197105844,179.931061417812,180.92891237684537,-0.9978509590333715,-1.0168140463158564,0.01896308728248486,179.84499999999997,1.8236675020471858,183.49233500409434,176.1976649959056,177.86897526501767
2025-12-10,179.0,179.1,176.0,176.9,49908,180.05060850440182,184.66008751718567,38.85251210059362,179.46474427661013,180.63047442300498,-1.16573014639485,-1.0465972663316552,-0.11913288006319478,179.73999999999998,1.9321109263464524,183.6042218526929,175.87577814730707,177.54247349823322
2025-12-11,174.0,177.8,174.0,176.7,63995,179.73150293255404,184.34792722239408,38.40722379933758,179.0393990032855,180.33932816944903,-1.2999291661635368,-1.0972636462980316,-0.20266551986550518,179.725,1.9555252357095376,183.63605047141908,175.8139495285809,176.90558303886928
2025-12-14,178.0,178.0,175.2,176.2,46759,179.39516931992983,184.02840066465313,37.25758458522337,178.60256838739542,180.03271126800837,-1.430142880612948,-1.163839493161015,-0.26630338745193294,179.685,2.0212750015045984,183.72755000300918,175.64244999699082,176.44247349823323
2025-12-15,177.9,177.9,174.9,175.9,43601,179.06229605136508,183.7096398542746,36.55064926160403,178.18678863548845,179.72658450741514,-1.5397958719266853,-1.239030768914149,-0.30076510301253623,179.57999999999998,2.162990133106956,183.9059802662139,175.25401973378607,176.1129328621908
2025-12-16,179.0,179.0,174.1,177.5,73456,178.91350595123507,183.4661245658717,42.78586823193242,178.08112884541333,179.5616523216807,-1.480523476267365,-1.2873293103847923,-0.19319416588257265,179.53,2.2005023350236224,183.93100467004726,175.12899532995274,176.4207067137809
2025-12-17,178.5,179.0,176.6,177.7,86068,178.79793395587936,183.24000203387672,43.53285864127795,178.02249363842665,179.42375214970434,-1.401258511277689,-1.3101151505633717,-0.09114336071431728,179.36499999999998,2.208184536558758,183.7813690731175,174.94863092688246,177.4334982332155
2025-12-18,179.0,179.0,176.1,177.1,51680,178.63622596008133,182.99921764039135,41.77091644745726,177.88057154020717,179.25162236083736,-1.3710508206301881,-1.3223022845767352,-0.04874853605345297,179.23999999999998,2.2642298563163132,183.76845971263262,174.71154028736734,177.62763250883393
2025-12-21,179.0,179.0,175.1,177.0,62279,178.48039491626406,182.76395420351326,41.46965860437084,177.7450989955599,179.08483551929385,-1.339736523733933,-1.3257891324081748,-0.013947391325758174,179.195,2.300909431215251,183.79681886243048,174.5931811375695,177.12438162544169
2025-12-22,177.0,177.0,174.1,174.9,52785,178.13940492423893,182.45556384259118,35.65425682264298,177.30739145778148,178.77484770304986,-1.4674562452683801,-1.3541225549802158,-0.11333369028816431,178.89,2.448608627497582,183.78721725499514,173.99278274500483,176.23519434628977
2025-12-23,174.1,175.7,173.2,174.0,47689,177.7451758838352,182.12397310366603,33.486892073261004,176.79856200273818,178.4211552806017,-1.6225932778635297,-1.4078166995568786,-0.2147765783066511,178.48999999999998,2.5645149331276924,183.61902986625537,173.3609701337446,174.72466431095407
2025-12-24,174.0,176.0,172.1,175.0,39145,177.48373056156518,181.84460160940463,37.99688925057776,176.5218601561631,178.1677363709275,-1.645876214764428,-1.4554286025983885,-0.19044761216603945,178.14,2.53779846574971,183.21559693149942,173.06440306850055,174.2103180212014
2025-12-28,175.2,179.0,175.2,178.5,87278,177.5805181271304,181.713440761977,50.61783459953847,176.82618936290723,178.19234849159955,-1.366159128692317,-1.4375747078171741,0.07141557912485719,177.98499999999999,2.406630096459109,182.7982601929182,173.17173980708176,176.04551236749117
2025-12-29,179.9,180.0,177.5,178.0,41415,177.62046878168942,181.56781563405633,49.08082388544077,177.00677561476766,178.17810045518476,-1.1713248404170997,-1.3843247343371592,0.21299989392005947,177.76999999999998,2.182490127818469,182.13498025563692,173.40501974436305,178.18551236749113
2025-12-31,179.0,180.0,176.0,178.8,81675,177.7328050881952,181.4592738444855,51.612516832796935,177.28265628941878,178.22416708813404,-0.9415107987152567,-1.2957619472127788,0.35425114849752215,177.655,2.0546417283091953,181.7642834566184,173.54571654338162,178.62572438162545
2026-01-01,178.8,179.0,177.0,177.1,44697,177.6725379369385,181.28832192901547,46.33987643376125,177.2545553218159,178.14089545197598,-0.8863401301600788,-1.2138775838022389,0.32753745364216,177.445,1.8687105039302017,181.1824210078604,173.7075789921396,178.12042402826853
2026-01-04,174.0,180.9,174.0,177.0,57352,177.60848670484913,181.1201524416031,46.04191349983579,177.21539296461344,178.05638467775555,-0.8409917131421025,-1.1393004096702117,0.2983086965281092,177.20999999999998,1.5784402694880166,180.366880538976,174.05311946102395,177.25293286219082
2026-01-05,177.9,178.2,175.5,177.5,58747,177.59815463772063,180.9781856791873,47.84757591310852,177.25917866236523,178.0151709979218,-0.7559923355565843,-1.0626387948474862,0.30664645929090195,177.035,1.3067738499326846,179.64854769986536,174.42145230013463,177.02240282685514
2026-01-06,179.0,179.0,176.3,176.9,62785,177.53166371984247,180.8182568290231,45.86413549455361,177.20392040661673,177.9325657388165,-0.7286453321997612,-0.9958401023179413,0.26719477011818005,176.935,1.2308640525747028,179.3967281051494,174.4732718948506,177.25250883392226
2026-01-07,177.0,177.8,174.0,176.4,184821,177.42388622271463,180.64499185533592,44.21910992525249,177.08024034406031,177.819042350756,-0.7388020066956926,-0.9444324831934916,0.20563047649779898,176.855,1.2098172981355764,179.27463459627114,174.43536540372884,176.81519434628976
2026-01-08,177.4,182.0,174.4,180.8,151089,177.74542086817038,180.65107060610706,58.36974345179213,177.65251106035873,178.03985402847778,-0.387342968119043,-0.833014580178602,0.44567161205955896,176.995,1.4809225432406863,179.95684508648137,174.03315491351864,177.88077738515898
2026-01-12,184.4,184.4,178.4,179.9,95741,177.95061888072559,180.62161685684796,55.28060247884528,177.99827858953432,178.1776426189609,-0.17936402942657992,-0.7022844700281976,0.5229204406016177,177.145,1.616518350987182,180.37803670197437,173.91196329802565,180.15180212014133
2026-01-13,180.0,181.9,178.4,179.5,82778,178.09817898732317,180.57763188206962,53.91488523284561,178.2293126526829,178.2755950175564,-0.046282364873519555,-0.571084048997262,0.5248016841237424,177.285,1.695279824790392,180.67555964958078,173.89444035041922,180.2250176678445
2026-01-14,178.5,181.0,177.1,178.6,81935,178.14597146472096,180.5000776906159,50.86969544258073,178.28634147534706,178.29962501625596,-0.013283540908901159,-0.4595239473795898,0.44624040647068863,177.405,1.6993729494090843,180.80374589881816,174.00625410118184,179.13759717314483
2026-01-18,182.1,182.1,179.0,180.0,98159,178.322545610938,180.48046680078784,55.11650295284179,178.5499812483706,178.42557871875553,0.12440252961508236,-0.34273865198065534,0.4671411815957377,177.60999999999999,1.7546629606262447,181.11932592125248,174.1006740787475,179.10183745583038
2026-01-20,182.0,187.5,181.0,187.0,288256,179.14896983846774,180.73613476938442,69.37209143410513,179.8499841332367,179.06072103588474,0.7892630973519488,-0.11633830211413454,0.9056013994660833,178.08499999999998,2.7352042163964967,183.55540843279297,172.614591567207,182.21335689045932
2026-01-21,190.7,190.7,185.0,185.5,202038,179.75382985385176,180.9229530137223,64.63467121501787,180.71921734350798,179.53770466285624,1.1815126806517355,0.1432318944390395,1.0382807862126961,178.475,3.1948766552458454,184.8647533104917,172.0852466895083,186.14565371024733
2026-01-22,187.0,192.0,184.6,191.5,257754,180.8725127249135,181.33773917004692,72.67340027793254,182.3777992906606,180.4238006137558,1.9539986769048028,0.5053852509321922,1.4486134259726104,179.195,4.300119337404297,187.7952386748086,170.5947613251914,188.28692579505295
2026-01-25,187.7,208.0,187.7,207.5,557069,183.40846389396935,182.36371018298624,83.46622509422596,186.2427532459436,182.42944501273686,3.813308233206726,1.166969847387099,2.646338385819627,180.72,7.612911470177419,195.94582294035484,165.49417705964515,196.4219081272085
2026-01-26,210.0,213.0,200.3,206.0,604579,185.56003876121036,183.29062350914364,80.26559898782857,189.28232966964458,184.17541204883042,5.1069176208141585,1.954959402072511,3.1519582187416475,182.275,9.34152444451623,200.95804888903245,163.59195111096756,206.46077738515896
2026-01-27,202.0,210.0,196.6,197.0,375868,186.64955887919032,183.8282461166282,64.32690415530982,190.46966356662236,185.12538152669484,5.344282039927521,2.632823929643513,2.7114581102840076,183.425,9.678836108808605,202.78267221761723,164.0673277823828,204.48727915194345
2026-01-28,193.1,199.7,193.0,198.0,259574,187.7305532716484,184.38400117087807,65.15486096089724,191.62817686406507,186.07905696916188,5.5491198949031855,3.216083122695448,2.3330367722077376,184.575,9.986616043491587,204.54823208698315,164.60176791301683,197.80883392226147
